DATE,TIME,SITE,Point 2 evaluation,POINT,LON,LAT,UTM ZONE,UTM LONGITUDE,UTM LATITUDE,ELEVATION,POSITION ERROR [m],NOTE,PRESSURE,TEMP_C,HUMIDITY,ACCUMULATION CHAMBER,ACK,0:CH4_LLIMIT [sec],0:CH4_RLIMIT [sec],CH4_LCONC,CH4_RCONC,CH4_SLOPE,0:CH4_SLOPE_ABS_ERR [ppm/s],CH4_FLUX,CH4_R2,1:H2S_LLIMIT [sec],1:H2S_RLIMIT [sec],1:H2S_LCONC [ppm],1:H2S_RCONC [ppm],1:H2S_SLOPE [ppm/s],1:H2S_SLOPE_ABS_ERR [ppm/s],1:H2S_FLUX [mol/mq/day],1:H2S_r^2,2:CO2_LLIMIT [sec],2:CO2_RLIMIT [sec],CO2_LCONC,CO2_RCONC,CO2_SLOPE,2:CO2_SLOPE_ABS_ERR [ppm/s],CO2_FLUX,CO2_R2,CO2_FLUX_g,CH4_FLUX_g,CO2_FLUX_kgm2s,CH4_FLUX_kgm2s
2023-09-11,08:02:04,p1-155,254,254,36.358161,-0.940153,-37,205963.921875,9895973,1888.0,3.2,none,820.1604409651,25.5962082381,,B,0.5565,82.0,120.0,0.6962773413,0.9003867164,0.0026330837,0.0005453427,0.0015252372,0.3187163189,1.0,31.0,0.4292805086,0.5544017764,0.0057815059,0.0003967692,0.2220963284,0.7980828885,47,81,335.419356449,348.785001482,0.3971784773,0.000761492,0.0745479704,0.9877639765,3.2808561773039995,0.024464804688,3.797287242249999e-08,2.8315746166666666e-10
2023-09-16,10:26:00,p6-150,259,259,36.34731,-0.939947,-37,204755.328125,9895995,1953.8,3.2,none,814.0568101893,26.8921756821,78.5385573761,B,0.5,106.0,136.0,0.79556695,0.8999878026,0.0039526995,0.0006687428,0.0022185397,0.6010194886,0.0,30.0,0.5095805272,0.5196691021,-0.000112579,1.68826e-05,0.7765977762,0.0234709815,17,51,393.3379341668,403.9809081662,0.4111736986,0.0054700677,0.1414506456,1.0,6.225242912856,0.035585376788,7.205142260250001e-08,4.118677868981482e-10
2023-09-21,12:25:28,p4-145,264,264,36.336168,-0.940014,-37,203514.328125,9895987,1819.8,3.2,none,826.0935578263,24.7534205496,75.4190360761,B,0.6,72.0,102.0,0.7070482779,0.8114628807,0.0043288431,0.0007157402,0.0024689659,0.5753192649,0.0,30.0,0.4893154865,0.5144120711,0.0004426358,5.16849e-05,0.6194212616,0.4735155325,5,35,411.5750250038,416.4299248047,0.4403657073,0.0130974258,0.3311828778,0.9557370345,14.575358451978,0.039602213036,1.68696278379375e-07,4.583589471759259e-10
2023-09-25,10:58:35,p1-141,268,268,36.326905,-0.939855,-37,202482.578125,9896004,1901.4,3.2,none,818.6723036622,27.114610534,59.8223545447,B,0.5,4.0,34.0,1.285783488,1.4035677942,0.0045316002,0.0008772079,0.0022783487,0.4523958835,5.0,35.0,0.476867882,0.4987994742,0.0005501665,-2.79865e-05,0.3069291739,0.7992408419,0,30,408.8332060879,431.3025678066,0.5238413343,0.0027866567,0.1550617851,1.0,6.824269162250999,0.036544713148,7.89845967853125e-08,4.229712169907407e-10
2023-09-27,11:37:41,p3-139,270,270,36.322421,-0.939777,-37,201983.140625,9896012,1900.4,3.2,none,818.7563590842,30.5626226596,57.1841839047,B,0.5,7.0,42.0,0.6772501072,0.9301164457,0.0056647816,0.0004134061,0.0027563722,0.779684021,67.0,97.0,0.5500379442,0.6079536613,0.0018612582,7.1184e-06,-0.2544270577,0.747959876,67,102,425.5775490982,435.0141681853,0.1031164526,0.0098380407,0.1657100719,0.8924193972,7.292900264319,0.044212210088,8.44085678740625e-08,5.117153945370371e-10
2023-09-30,13:23:55,p6-47,273,273,36.372558,-0.924389,-37,207566.140625,9897719,1990.7,3.2,none,810.7128763744,33.7123357194,44.9217484645,B,0.5,26.0,56.0,0.6953085164,0.7894612689,0.0025378769,0.0005923926,0.0017303846,0.4052058418,0.0,30.0,0.4304224377,0.4527240906,0.0008679118,3.82631e-05,0.2033585669,0.9103673494,109,143,423.348094011,433.4831433742,0.2318101459,-0.0090861025,0.0991396928,0.8728690769,4.363137880128,0.027755368984,5.049928102e-08,3.2124269657407407e-10
2023-10-02,11:21:25,p1-56,275,275,36.392879,-0.925073,-37,209829.5,9897645,2177.4,3.2,none,793.3822528138,36.0572761809,52.6063127023,B,0.5,57.0,98.0,0.534363455,0.8074527498,0.0041870815,0.0005563097,0.0023665418,0.6087685483,78.0,108.0,0.4707139941,0.4691277889,0.0006059893,2.9978e-05,-0.3211451357,0.1678221633,73,103,393.3036955749,470.9193868858,2.2197934707,0.0259803406,1.0374059109,1.0,45.656234138708996,0.037959330472,5.284286358646874e-07,4.393441026851852e-10
2023-10-04,12:17:17,p3-54,277,277,36.388447,-0.924879,-37,209335.859375,9897666,2088.9,3.2,none,802.1061505469,27.5158602428,56.8043315263,B,0.5,43.0,73.0,0.6813188348,0.6965059948,0.0026430177,0.0006885593,0.0015534056,0.3619851317,80.0,110.0,0.4705062567,0.4665824794,0.0001813838,-5.57153e-05,-0.2244379718,0.487047662,27,58,460.3360469775,468.7748073103,0.4370472393,0.0110313475,0.2423017913,0.8532928872,10.663701835113,0.024916625824,1.234224749434375e-07,2.8838687296296296e-10
2023-10-08,13:41:49,p7-50,281,281,36.379641,-0.925701,-37,208355.140625,9897574,2015.8,3.2,none,807.8908771255,25.708730455,50.2956243431,B,0.5,73.1,110.0,0.190133381,0.3100187087,0.0027875909,0.0005330143,0.0012489346,0.3830609303,0.0,30.0,0.4630313809,0.4782912361,0.0010746211,2.60176e-05,0.2517024075,0.8878757657,4,43,381.288069413,400.40342646,0.3600745751,0.0078273013,0.1974079644,0.8057996087,8.687924513243999,0.020032910983999997,1.0055468186624999e-07,2.3186239564814813e-10
2023-10-10,11:49:02,p1-172,283,283,36.269518,-0.942646,-37,196090.796875,9895690,1855.5,3.2,none,823.4189582702,36.338877184,60.2588721087,B,0.5,138.0,168.0,0.4070783128,0.4759130566,0.004921709,0.0004050546,0.0024909841,0.755836096,64.0,100.0,0.4931702784,0.5032402723,0.0006995601,-1.5397e-06,-0.3916110103,0.6260439148,70,100,565.9983172458,633.521225723,2.6582418129,0.0291293867,1.2508941488,0.9397848739,55.051851488688,0.039955384963999994,6.371742070449999e-07,4.624465852314814e-10
2023-10-11,12:08:58,p2-115,284,284,36.271923,-0.942627,-37,196358.671875,9895692,1836.1,3.2,none,825.1085755725,38.2317262173,63.2358838967,B,0.5,146.0,242.0,0.387541412,0.8342042573,0.0035675491,0.0001943477,0.0018833966,0.7702461667,176.0,206.0,0.5178461375,0.5131647576,0.0003121505,2.48619e-05,0.2065070078,0.0,2,36,618.0587197045,663.7860084857,1.1854808678,0.0160751928,0.6183783915,1.0,27.214833009914997,0.030209681464,3.1498649317031247e-07,3.496490910185185e-10
2023-10-12,12:57:40,p3-116,285,285,36.274409,-0.94267,-37,196635.59375,9895688,1824.9,3.2,none,826.2221470003,35.4082975608,52.456396786,B,0.5,138.0,168.0,0.4989528674,0.492225364,0.0069788742,0.0013349286,0.0033378877,0.4711053696,0.0,30.0,0.2122583246,0.4219256237,0.0084909464,0.0001660462,0.0977301081,1.0,60,90,443.1253368819,471.1117591145,0.8142678848,0.0072205178,0.4117940578,0.9074437874,18.123056483778,0.053539718708,2.0975759819187503e-07,6.196726702314814e-10
2023-10-14,13:45:07,p5-118,287,287,36.27853,-0.942406,-37,197094.59375,9895717,1837.0,3.2,none,824.292392451,29.393810618,46.992263808,B,0.5,82.0,114.0,0.9081157613,0.9692590043,0.0027600952,0.0007171091,0.0014411559,0.3637544554,90.0,120.0,0.4110331101,0.4089204827,0.0003848391,-4.64191e-05,-0.0296014997,0.7450134971,0,32,453.1567009909,468.3437701939,0.7036374307,0.0125789202,0.4613350653,0.9444651488,20.303356223853,0.023116140636,2.349925488871875e-07,2.675479240277778e-10
2023-10-15,11:18:25,p1-119,288,288,36.280711,-0.942638,-37,197337.546875,9895692,1815.5,3.2,none,827.2082976252,18.6602808284,95.2589457816,B,0.6,58.0,88.0,0.905221436,1.006778626,0.0033163373,0.0006608946,0.0023472616,0.5146776339,0.0,30.0,0.4397984993,0.7584739215,0.0126351699,0.00061695,-0.0156911694,1.0,12,48,664.4954961468,675.11398333,0.4440417293,0.0204386156,0.2866549446,0.957804742,12.615684111846,0.037650076064,1.4601486240562502e-07,4.357647692592592e-10
2023-10-16,11:40:06,p2-120,289,289,36.283034,-0.942739,-37,197596.296875,9895681,1785.0,3.2,none,829.3004719316,18.7748644959,97.2479744668,B,0.6,127.0,157.0,0.7314189792,0.7972622768,0.0022435058,0.0004843529,0.001475967,0.3293011397,31.0,61.0,0.5364993701,0.5249843841,-9.44988e-05,-1.34858e-05,-0.2247620527,0.4589858057,2,32,525.5509958214,561.7861702815,0.8757489942,0.0291471945,0.6434909104,0.9144392503,28.320034966703997,0.023674510679999997,3.2777818248499996e-07,2.7401054027777774e-10
2023-10-17,12:05:22,p3-121,290,290,36.285256,-0.942592,-37,197843.78125,9895697,1803.6,3.2,none,827.4616945361,19.354616965,97.4231430776,B,0.6,220.0,250.0,0.902748656,0.8908559479,0.0036568563,0.0006836957,0.0022074115,0.4426938394,26.0,56.0,0.5534510424,0.5495815932,-0.0001492695,4.94164e-05,0.454625021,0.258940056,0,30,570.9819441229,589.6133682886,1.1121347576,0.0221549246,0.6351368132,0.8766608672,27.952371148932002,0.03540688046,3.2352281422375e-07,4.098018571759259e-10
2023-10-18,12:21:41,p4-122,291,291,36.287358,-0.943037,-37,198077.953125,9895648,1785.4,3.2,none,829.1783377496,20.1575235413,96.1216556798,B,0.6,190.0,222.0,0.4683055855,0.6634953484,0.0062804754,0.00142679,0.0035338145,0.3997054117,150.0,180.0,0.4689324889,0.4979372646,0.0001785068,3.47709e-05,0.0524276225,0.308820224,0,32,652.5918842554,687.9371083651,1.2277895737,0.0373182186,0.5897903239,1.0,25.956672154838998,0.056682384579999995,3.004244462365625e-07,6.56046117824074e-10
2023-10-19,12:47:33,p5-123,292,292,36.2898,-0.942585,-37,198349.921875,9895699,1792.5,3.2,none,828.6045848837,21.2565660077,96.5566706188,B,0.6,78.0,108.0,0.1939926126,0.2901911864,0.0042571286,0.0005331241,0.0025963774,0.6112561409,80.0,116.0,0.5839705725,0.5994824046,0.000607136,-8.8111e-06,0.1326880926,0.7250977172,114,144,824.038437747,847.7371453877,0.9210950589,0.0083312634,0.51952072,1.0,22.864106887200002,0.041645893496,2.6463086675000006e-07,4.820126562037037e-10
2023-10-20,13:09:11,p6-124,293,293,36.292,-0.942474,-37,198594.96875,9895711,1800.7,3.2,none,828.4301507177,21.158484553,97.3092732732,B,0.6,100.0,132.0,0.3972429941,0.4988950974,0.0036636413,0.0006776623,0.0021726243,0.494415547,10.0,40.0,0.4571953214,0.471892746,0.0011334568,1.22717e-05,-0.3283784265,1.0,6,38,471.8522579356,488.4581372762,0.3287475171,0.0097004327,0.1217014827,0.9249209145,5.356082253627,0.034848893772,6.19916927503125e-08,4.033436779166666e-10
2023-10-22,13:44:52,p8-126,295,295,36.296307,-0.942661,-37,199074.71875,9895691,1753.7,3.2,none,832.1979851789,23.5958609572,95.3941171095,B,0.6,81.0,111.0,1.1173194356,1.2955442123,0.006934302,0.0014341076,0.0039034832,0.4317804164,158.0,188.0,0.4819521604,0.5073109956,-9.78044e-05,0.0001053343,0.3372809042,0.7880535269,2,32,535.6666797718,539.4392685179,0.5426303749,0.0102206375,0.3199391965,1.0,14.080524037965,0.062611870528,1.6296902821718748e-07,7.246744274074074e-10
2023-10-23,11:22:25,p1-127,296,296,36.298727,-0.94258,-37,199344.25,9895700,1746.6,3.2,none,833.243142885,28.4568405916,86.6244844858,B,0.6,166.0,196.0,0.6864052897,0.897887751,0.0132510057,0.0022207839,0.008212538,0.5469971831,0.0,30.0,0.4449422793,0.8417231646,0.0165896205,0.0013563632,0.0386521529,0.9003745493,10,40,572.6473601615,617.5193089521,1.2956784168,0.0329089077,0.731131687,0.9153857227,32.177105544869995,0.13172910952,3.7242020306562493e-07,1.5246424712962963e-09
2023-10-24,11:42:44,p2-128,297,297,36.30098,-0.942597,-37,199595.203125,9895698,1746.6,3.2,none,833.6265976402,31.2095677735,92.228570968,B,0.6,8.0,40.0,0.4068825041,0.9733654977,0.0098025698,0.0024034821,0.0057242243,0.341740625,48.0,78.0,0.5891593138,0.5839745905,-0.0002588519,5.97711e-05,-0.5619689949,0.0,42,72,538.3556143908,571.2688683039,1.0292931048,0.0105727229,0.5447058701,1.0,23.972505343101002,0.09181655777199998,2.774595525821875e-07,1.0626916408796295e-09
2023-10-25,12:05:07,p3-129,298,298,36.303294,-0.942718,-37,199852.953125,9895685,1752.3,3.2,none,831.8793593277,31.5235125015,74.6812907551,B,0.5,140.1,170.0,0.8063611499,0.8912244474,0.0048477481,0.0003834227,0.0023442481,0.7539898624,0.0,30.0,0.5476743862,0.6945921316,0.0051222061,0.0001641556,0.0655329886,0.7096139415,154,184,533.0263726029,553.2047157627,0.5359355237,0.012428417,0.2764211267,1.0,12.165293786067,0.037601739524,1.408020114128125e-07,4.352053185648148e-10
2023-10-26,12:26:15,p4-130,299,299,36.305485,-0.942607,-37,200097.0,9895697,1756.9,3.2,none,831.4195440132,31.0281851614,70.6798727539,B,0.5,188.0,218.0,0.206025139,0.4206087984,0.0047674187,0.000823374,0.0025047935,0.5398329213,136.1,166.0,0.4900034012,0.4623990244,-0.0001820352,3.23575e-05,-0.4446136342,0.0,10,40,510.1496026697,531.8882494366,0.9182916647,0.0126845069,0.3701960632,1.0,16.292328741431998,0.04017688774,1.8856861969249996e-07,4.6501027476851854e-10
2023-10-27,12:54:48,p5-131,300,300,36.307722,-0.942578,-37,200346.15625,9895701,1765.5,3.2,none,831.8825311815,30.9036227013,69.414459971,B,0.5,184.0,214.0,0.5098092824,0.7781503917,0.0062300096,0.0011849589,0.0031107956,0.4561673082,0.0,32.0,0.5389618164,0.5887816418,0.0021264168,5.69436e-05,-0.0909469552,1.0,4,36,404.529360962,426.8023311738,1.0427297198,0.0198330644,0.5773324107,0.982211897,25.408399394906997,0.049897161424,2.9407869670031247e-07,5.775134424074074e-10
2023-10-28,13:19:05,p6-132a,301,301,36.309596,-0.942488,-37,200554.875,9895711,1785.2,3.2,none,829.8046242594,31.4158895214,94.1367011536,B,0.5,194.0,224.0,0.874256553,0.9130773003,0.0030837499,0.0006716277,0.0014525835,0.4494351723,106.0,152.0,0.6990108347,0.7038580927,0.0002209454,3.05706e-05,-0.2613121622,1.0,6,42,635.8713029884,718.7489450661,2.1854962079,0.0214827249,1.038441766,1.0,45.70182212166,0.02329943934,5.289562745562501e-07,2.6966943680555555e-10
2023-10-29,13:27:09,p6-132b,302,302,36.30996,-0.942608,-37,200595.4375,9895698,1775.9,3.2,none,830.4495729625,31.1318920799,83.7939377808,B,0.5,102.1,136.0,0.7959906191,0.8948211536,0.0030329076,0.0006770686,0.0016809398,0.4337192352,142.0,172.0,0.5262859059,0.5425277757,0.000511519,2.601e-06,-0.2264285509,0.2473036732,63,149,543.8395490526,650.0993860688,1.2801719589,-0.0101308155,0.6953867492,1.0,30.603970832292,0.026962274392,3.5421262537375e-07,3.1206336101851853e-10
2023-10-30,13:48:35,p7-133,303,303,36.312217,-0.942561,-37,200846.828125,9895703,1844.7,3.2,none,823.7634092709,34.6824326068,91.0642313231,B,0.5,42.0,72.0,0.1754853695,0.2257331048,0.0027912969,0.0006610947,0.0015005053,0.3902677472,180.0,210.0,0.621459017,0.6013132009,-0.0001432668,-5.51726e-05,-0.0368620053,0.792088518,0,30,432.946195596,478.1996519508,1.4319572052,0.0156483733,0.7326770887,0.8864427927,32.245118673687,0.024068105011999998,3.7320739205656254e-07,2.785660302314815e-10
2023-10-31,14:07:25,p8-134,304,304,36.31373,-0.942568,-37,201015.34375,9895702,1835.4,3.2,none,825.0794874431,30.2273147358,65.1324371199,B,0.5,75.1,117.0,0.2946923421,0.3821230359,0.0020290168,0.0004041763,0.0012105908,0.395759376,165.0,198.0,0.4436109416,0.4429114253,0.0003850015,-2.38e-06,-0.2567808952,0.5987798278,75,105,491.0968600133,541.1605120468,1.549507357,0.0185009051,0.7443300461,0.8825525156,32.757965328861,0.019417876432,3.7914311723218753e-07,2.2474394018518518e-10
2023-11-01,07:57:44,domes,305,305,36.26916,-0.924559,-37,196049.359375,9897691,1975.4,3.2,none,812.1019007895,31.7406982273,44.5388079642,B,0.5,33.0,63.0,0.7858081323,0.8870479633,0.0043470217,0.0005403422,0.0024512399,0.704399399,22.0,52.0,0.3952809715,0.4072416919,0.0003948657,3.85888e-05,-0.2881760779,1.0,48,78,287.2810506706,298.532863623,0.0922733529,0.0237796644,-0.0084284241,0.3174469931,-0.37093494464099996,0.039317887995999994,-4.2932285259375e-09,4.5506814810185173e-10
2023-11-05,09:18:52,domes,309,309,36.271764,-0.933632,-37,196340.1875,9896688,1950.7,3.2,none,814.2491566921,32.4265454066,33.7219388593,B,0.5,18.0,67.0,0.7168047244,0.8247243457,0.002251433,0.0003621917,0.0010478961,0.4687316743,18.0,48.0,0.0346720958,0.2494875207,0.0069377024,7.65799e-05,0.089214224,1.0,51,81,284.3793124718,347.6862349666,2.416595755,0.0292736828,1.1233364297,1.0,49.438036271097,0.016808253444,5.721994938784375e-07,1.9453997041666665e-10
2023-11-06,09:38:47,domes,310,310,36.269311,-0.933536,-37,196066.953125,9896698,1952.1,3.2,none,814.4884348912,32.6264387487,34.4757801796,B,0.5,30.0,60.0,0.5078457205,0.6851670825,0.0052487561,0.0010604187,0.0027218633,0.3957054901,16.0,46.0,-0.0196659312,0.1446859858,0.0070328002,0.000107678,-0.1029801148,1.0,56,86,294.1724408838,397.0341234468,2.8414717176,0.0207516756,1.3436748676,1.0,59.135130923076005,0.04365868733199999,6.844343856837501e-07,5.053088811574073e-10
2023-11-07,10:04:26,domes,311,311,36.274061,-0.933119,-37,196596.0,9896745,1929.3,3.2,none,815.7861491479,35.7729416261,41.1827665174,B,0.5,51.0,84.0,0.3047940691,0.3838550271,0.0028297335,0.0006976413,0.0015166836,0.3059973368,17.0,47.0,-0.0418660966,0.1596306481,0.0081511015,0.0001515892,-0.4333328877,1.0,12,42,419.3398596014,426.4718299705,0.7885700445,0.0191937851,0.4030252852,0.8701672384,17.737142801652002,0.024327604944,2.0529100464875002e-07,2.8156950166666666e-10
2023-11-09,10:42:00,domes,313,313,36.278178,-0.933136,-37,197054.578125,9896743,1948.1,3.2,none,814.9962826786,20.1390046899,0.0,B,0.5634,0.0,30.0,-0.0145338742,0.321172603,0.0052669731,0.0014492041,0.0030562727,0.369486285,22.0,52.0,-0.2811720856,0.0296247278,0.0113777412,0.0001623119,0.1649218353,1.0,11,41,322.2143398302,380.4487124998,1.9882237815,0.0124490464,1.1448336723,0.8774770063,50.384129917923005,0.049022614108,5.831496518278126e-07,5.673913669907408e-10
2023-11-10,07:16:09,domes,314,314,36.285372,-0.924437,-37,197855.15625,9897706,2108.9,3.2,none,799.5171636979,19.6678150656,0.0,B,0.5533,0.1,30.0,0.7808062213,0.8877952746,0.0052414189,0.0004946164,0.0026774557,0.7466402674,0.1,30.0,0.6025111501,0.6192225595,0.0001458785,0.0001263655,0.6686913848,0.1866376486,23,54,359.0787747882,396.6929371813,0.9978777655,0.0440036855,0.5434575284,1.0,23.917565824883997,0.042946389428,2.7682367852874996e-07,4.970646924537036e-10
2023-11-11,07:29:15,domes,315,315,36.282844,-0.924888,-37,197573.609375,9897656,2130.6,3.2,none,798.295189817,20.0418491285,54.4777298173,B,0.552,38.0,87.0,1.0156600739,1.4902924953,0.009141378,0.0006457325,0.0052461579,0.8159167883,3.0,33.0,0.2188176101,0.4389405948,0.0090274668,0.0004792058,0.7345402942,0.5563361124,21,54,316.8272256892,334.3525727492,0.5102054184,0.0096296485,0.2280542956,1.0,10.036669549356,0.084148372716,1.1616515682125e-07,9.739394990277777e-10
2023-11-12,07:41:30,domes,316,316,36.280494,-0.925193,-37,197311.875,9897622,2074.5,3.2,none,803.0648880609,31.1805404944,56.9150650823,B,0.5,66.0,96.0,0.7641421959,1.0117407966,0.0064803859,0.0008560499,0.0034615548,0.6515503393,0.0,30.0,0.2483526309,0.373992833,0.0039130452,0.0001603391,-0.0522823208,1.0,3,34,288.3798174495,289.7759351273,0.2173215653,0.0213542218,0.1217088284,0.8160823083,5.356405537883999,0.055523338992,6.199543446625e-08,6.426312383333334e-10
2023-11-15,09:04:32,domes,319,319,36.290242,-0.924683,-37,198397.625,9897679,2080.4,3.2,none,801.9562883497,31.718924955,67.0256004208,B,0.5,12.0,42.0,0.793563389,0.8962362139,0.0021564381,0.0005621193,0.001095014,0.3300077126,7.0,37.0,0.0687329764,0.3591042976,0.0111442944,0.0001183073,0.4320661371,1.0,89,119,360.1297597037,431.6491415358,2.957980163,0.0322955407,1.4296062479,0.9351966966,62.916970970079,0.01756402456,7.282056825240626e-07,2.0328732129629628e-10
2023-11-18,09:34:21,domes,322,322,36.294177,-0.924577,-37,198835.921875,9897692,2050.0,3.2,none,804.5919927541,19.7930302048,80.125611674,B,0.557,81.0,111.0,0.7263059452,0.7982195876,0.004156254,0.0006688189,0.0026534899,0.6914761171,4.0,34.0,0.0756331964,0.4895078036,0.0172568163,0.0008555433,0.5462945657,1.0,66,96,405.1015618368,516.3057701943,3.3248169474,0.0381077596,1.929092227,0.8636597851,84.89934891026999,0.042561977996,9.82631353128125e-07,4.926154860648148e-10
2023-11-19,09:52:07,domes,323,323,36.296466,-0.924875,-37,199090.90625,9897659,2051.2,3.2,none,805.088108084,31.8953733448,69.1073384481,B,0.5,24.0,54.0,0.8049095775,0.9432326545,0.0032960432,0.0005904516,0.0019287143,0.5758114219,5.0,35.0,0.0376956608,0.3879574087,0.0135172042,0.0002892541,-0.8032210654,1.0,113,143,484.4801214854,577.2967096726,3.5472288287,0.0548593848,1.7796286142,1.0,78.321455310942,0.030936577372,9.064983253581251e-07,3.5806223810185185e-10
2023-11-20,10:14:57,domes,324,324,36.298655,-0.924582,-37,199334.703125,9897691,2017.9,3.2,none,808.001253979,20.258288258,83.5054001601,B,0.559,0.0,30.0,0.8027478674,0.8781378157,0.0054675556,0.0006494382,0.0029465458,0.6706244451,4.0,34.0,0.1127065679,0.4833301848,0.0141115412,0.0008200404,-0.4446454565,0.9379016296,116,146,508.6784636599,627.804345798,3.9629631448,0.0696438106,2.2249290822,1.0,97.919128907622,0.047262594632,1.133323251245625e-06,5.470207712037037e-10
2023-11-23,11:06:47,domes,327,327,36.305538,-0.924376,-37,200101.34375,9897715,1953.8,3.2,none,814.1470244525,35.6829891411,38.1540212184,B,0.5,76.0,106.0,0.2951978679,0.4063700434,0.0031981642,0.0006530965,0.0015558126,0.4747963713,0.0,30.0,0.2355860249,0.2946485651,0.00128503,5.98246e-05,0.0964429692,0.9534339203,80,111,428.9680968219,442.7238732523,0.6671272525,0.0159341361,0.3470199693,0.8899582623,15.272348848893,0.024955234104,1.767632968621875e-07,2.888337280555556e-10
2023-11-25,11:38:28,domes,329,329,36.310461,-0.924501,-37,200649.703125,9897701,1927.2,3.2,none,816.324189774,34.0144101811,50.6569629846,B,0.5,91.0,121.0,0.8168751427,0.8985589217,0.0041831391,0.0006095849,0.0022385644,0.6381038865,16.0,46.0,-0.2830464634,0.1174616346,0.0162642181,0.0003126779,0.4794229865,0.9487543985,77,107,404.0715287299,510.6214037036,3.6639852837,0.0409320123,1.8449858903,0.9592035994,81.197829032103,0.035906572975999994,9.397896878715625e-07,4.155853353703703e-10
2023-11-26,07:13:41,domes,330,330,36.310001,-0.933564,-37,200599.234375,9896698,2011.6,3.2,none,808.5102150431,28.3654799385,63.0883732649,B,0.5,16.0,46.0,0.8968461694,1.0183353274,0.0051247908,0.0004733686,0.0023026864,0.7430745445,109.0,139.0,0.5235467,0.5147339694,0.0004234607,3.04393e-05,0.0145769822,0.0,0,30,377.9625421802,397.6139486267,0.2161255692,0.0221322619,0.169292168,1.0,7.45054831368,0.036935089856,8.6233198075e-08,4.274894659259259e-10
2023-11-27,07:34:58,domes,331,331,36.307628,-0.932958,-37,200334.875,9896765,2002.1,3.2,none,810.2660880076,33.3642783957,66.6987631463,B,0.5,41.0,77.0,0.8140979059,1.1293175453,0.0083084975,0.0004659431,0.0042674156,0.8758418341,0.0,30.0,0.3537288329,0.6857392366,0.011512118,0.0011735903,0.3232933632,0.537302662,101,131,393.1112025101,413.7331591695,0.367630124,0.0098947847,0.1295857512,0.9478836165,5.703068910311999,0.06844934622400001,6.600774201749999e-08,7.922378035185187e-10
2023-11-29,08:23:35,domes,333,333,36.300659,-0.932275,-37,199558.578125,9896840,2052.9,3.2,none,804.8926047322,35.2634078583,33.2894399922,B,0.5,0.0,30.0,0.2884873314,0.7141715209,0.0099297889,0.002139954,0.004827754,0.4325936815,17.0,47.0,-0.0063361373,0.1934493306,0.0082412572,0.0001394406,-0.2852698213,0.787471983,11,41,298.9968832898,366.5082566733,1.8602659405,0.0159433323,0.8650082127,0.9856754631,38.06901144092699,0.07743717416,4.4061355834406236e-07,8.962635898148147e-10
2023-11-30,09:10:36,domes,334,334,36.297754,-0.930902,-37,199234.875,9896992,2025.7,3.2,none,807.350102738,36.9356838097,29.7074265495,B,0.5,84.0,119.0,0.4834006148,0.8079934262,0.003299144,0.0008427352,0.0016101247,0.3371936986,19.0,49.0,-0.2349735179,0.0478844094,0.0100232222,0.0001042681,-0.0839289624,0.9990903929,14,51,307.2080064801,322.8561571208,0.4018999138,0.0043012383,0.1321854514,0.8044366208,5.817481716113999,0.025826400187999997,6.733196430687499e-08,2.9891666884259254e-10
2023-12-04,08:33:49,domes,338,338,36.330347,-0.924716,-37,202864.6875,9897679,1948.6,3.2,none,814.2765657705,29.4565888602,54.3041995878,B,0.5,50.0,80.0,1.0234160039,1.1024079475,0.0048210937,0.0005145003,0.0023161553,0.6697653422,46.0,76.0,0.4279714111,0.446577588,0.0007404957,4.58816e-05,0.0900478435,0.5524173529,10,40,291.080054307,308.1327839371,0.4948696052,0.0163721885,0.1875132698,0.8973135169,8.252459003898,0.037151131011999995,9.5514571804375e-08,4.2998994226851845e-10
2023-12-06,10:09:05,domes,340,340,36.336596,-0.924428,-37,203560.6875,9897712,1971.5,3.2,none,812.7399629508,32.8230424528,47.3578029892,B,0.5,0.0,31.0,0.6895669859,0.8756383118,0.0061891629,0.0010392768,0.0029727633,0.5551173861,19.0,49.0,0.062941052,0.210122253,0.0055578513,0.0001224871,-0.0192866918,1.0,11,41,317.8652053337,322.9103338838,0.2114633998,0.0132811482,0.1388645229,1.0,6.111427652829,0.047683123332,7.07341163521875e-08,5.518880015277778e-10
2023-12-07,07:22:54,domes,341,341,36.323459,-0.924165,-37,202097.4375,9897740,2011.8,3.2,none,808.753516471,30.1678193814,88.2639926996,B,0.5,43.0,86.0,0.5095091995,0.8263027531,0.0071266591,0.0015342103,0.0034709148,0.3415600379,0.1,30.0,0.4284064908,0.7556204957,0.0128441078,0.0012665123,0.1467106983,1.0,10,40,353.4979043617,355.6715250566,0.4260956666,0.0390755782,0.2593609689,0.9203633148,11.414476241288998,0.055673473391999996,1.321119935334375e-07,6.44368905e-10
2023-12-08,07:34:10,domes,342,342,36.321351,-0.92473,-37,201862.6875,9897677,2009.5,3.2,none,808.7070592311,30.5481991498,75.6905797097,B,0.5,46.0,76.0,1.3881861744,1.6375959281,0.0233583453,0.0038675499,0.0115396412,0.5493872435,0.0,30.0,0.2672386005,0.7542116865,0.0160518253,0.0019949158,0.7071740754,0.6970801231,14,45,307.9951707443,315.4067116636,0.4887398373,0.0119303592,0.1175039733,1.0,5.171349864932999,0.185095844848,5.985358639968749e-08,2.1423130190740743e-09
